Ion_rad_avg,BP_avg,MP_avg,Density_avg,At_wt_avg,Cov_rad_avg,Ion_Energy_avg,Elec_Aff_avg,At_vol_avg,Thermal_expn_avg,Sp_heat_cap_avg,Therm_cond_avg,Elec_cond_avg,Heat_fusion_avg,Heat_vap_avg,Electronegativity_avg,At_num_avg,Period_avg,Group_avg,Ox_state_avg,Ion_rad_diff,BP_diff,MP_diff,Density_diff,At_wt_diff,Cov_rad_diff,Ion_Energy_diff,Elec_Aff_diff,At_vol_diff,Thermal_expn_diff,Sp_heat_cap_diff,Therm_cond_diff,Elec_cond_diff,Heat_fusion_diff,Heat_vap_diff,Electronegativity_diff,At_num_diff,Period_diff,Group_diff,Ox_state_diff,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10
0.995,1613.0,1102.0,4.26,106.56,1.72,596.4,-53.0,25.345,23.7,0.4,117.45,17.5,8.115,141.335,1.05,45.0,5.0,2.5,2.5,0.005,144.0,10.0,2.71,66.48,0.02,6.6,103.0,0.555,1.4,0.25,82.55,13.8,0.415,13.335,0.05,25.0,1.0,0.5,0.5,False,False,False,False,False,False,False,True,False,False
0.885,2132.5,1092.5,1.98,33.975,1.49,563.4,35.4,19.35,40.5,0.9,78.4,10.8,9.355,201.405,1.145,16.0,3.5,2.0,2.0,0.135,976.5,721.5,1.01,10.985,0.05,67.6,17.3,4.35,30.5,0.33,62.6,9.3,6.755,103.395,0.215,5.0,0.5,1.0,1.0,False,False,False,False,False,False,False,True,False,False
0.825,3228.0,1835.5,11.785,106.595,1.4,667.9,81.35,16.095,38.05,0.68,114.3,16.2,15.945,362.805,1.565,43.5,4.5,4.5,2.5,0.195,2072.0,1464.5,10.815,83.605,0.14,172.1,28.65,7.605,32.95,0.55,26.7,3.9,13.345,264.795,0.635,32.5,1.5,3.5,1.5,False,False,False,False,False,False,False,True,False,False
0.795,3142.5,1259.25,5.3,92.115,1.395,584.8,47.5,14.95,10.55,0.57,123.8,19.25,13.09,301.255,1.405,38.5,4.5,8.0,3.0,0.255,402.5,325.75,2.6,65.135,0.215,7.2,2.5,4.95,12.55,0.33,113.2,18.45,2.39,10.455,0.205,25.5,1.5,5.0,0.0,False,False,False,False,False,False,False,True,False,False
0.565,3180.5,2273.86,4.25,69.805,1.065,977.8,156.225,12.54,9.9,0.455,2.025,0.035,61.245,382.815,2.325,29.0,3.5,15.0,4.0,0.405,1919.5,1551.14,1.99,57.795,0.295,108.6,33.925,7.96,8.9,0.255,0.325,0.035,43.755,332.185,0.225,23.0,1.5,1.0,0.0,False,False,False,False,False,False,False,True,False,False
0.535,4478.5,2246.5,4.425,51.015,1.135,730.3,38.5,9.35,5.2,0.655,24.85,1.15,21.8,549.15,1.685,22.5,3.5,8.5,3.5,0.305,203.5,118.5,2.085,40.205,0.315,70.3,11.5,4.75,0.5,0.375,2.15,1.15,0.8,41.35,0.355,17.5,1.5,4.5,0.5,False,False,False,False,False,False,False,True,False,False
0.835,3066.5,2080.9,1.56,25.555,1.4,752.6,85.33,25.02,41.5,0.735,52.1,8.235,53.665,395.95,1.685,12.5,3.0,7.5,2.5,0.675,2033.5,1744.1,0.7,13.545,0.63,333.8,36.97,20.44,40.5,0.025,50.4,8.165,51.335,319.05,0.865,6.5,1.0,6.5,1.5,False,False,False,False,False,False,False,True,False,False
1.255,1213.67,246.465,4.28,64.415,1.095,980.3,11.0,16.5,136.05,0.635,40.815,1.7,1.81,114.565,2.41,28.0,3.5,14.0,3.0,0.455,1136.33,183.315,3.03,50.405,0.345,422.0,18.0,0.8,103.95,0.405,40.785,1.7,1.45,111.775,0.63,21.0,1.5,1.0,0.0,False,False,False,False,False,False,False,True,False,False
0.685,2793.5,1058.46,4.45,57.34,1.35,604.9,23.55,13.4,14.85,0.47,28.2,1.65,10.85,280.43,1.585,26.0,4.0,8.0,3.0,0.065,315.5,755.54,1.46,12.38,0.09,26.1,5.45,1.6,4.85,0.1,12.4,0.15,5.26,24.37,0.225,5.0,0.0,5.0,0.0,False,False,False,False,False,False,False,True,False,False
0.59,3128.0,2098.0,1.615,17.5,1.155,791.1,87.5,14.14,36.0,0.97,71.35,10.085,53.8,406.505,1.74,8.5,2.5,7.5,2.5,0.43,1972.0,1727.0,0.645,5.49,0.385,295.3,34.8,9.56,35.0,0.26,69.65,10.015,51.2,308.495,0.81,2.5,0.5,6.5,1.5,False,False,False,False,False,False,False,True,False,False
0.99,3457.5,1270.79,13.035,168.94,1.495,706.55,136.37,15.5,9.8,0.16,164.75,25.15,11.2,328.53,1.835,69.0,6.0,7.0,3.0,0.14,327.5,66.79,6.265,28.03,0.155,183.55,86.37,5.3,4.4,0.03,152.25,23.65,1.16,4.1,0.705,10.0,0.0,4.0,0.0,False,False,False,False,False,False,False,True,False,False
0.455,2571.41,1501.1,7.22,66.57,1.135,855.29,155.21,11.9,38.2,0.475,58.635,7.45,13.625,288.885,2.39,30.0,4.0,12.0,4.5,0.165,1853.59,1108.9,5.15,34.5,0.115,144.29,45.21,3.6,31.8,0.235,58.365,7.45,11.895,278.885,0.19,14.0,1.0,4.0,1.5,False,False,False,False,False,False,False,True,False,False
0.595,4919.0,2888.5,17.05,144.1,1.265,771.0,90.0,8.495,6.55,0.185,69.1,6.15,26.145,564.8,2.05,59.5,5.5,7.5,5.5,0.035,381.0,411.5,5.55,46.1,0.005,69.0,20.0,0.005,1.45,0.055,18.5,6.15,3.145,62.8,0.15,16.5,0.5,0.5,1.5,False,False,False,False,False,False,False,True,False,False
0.885,1508.5,618.66,8.44,137.185,1.355,804.85,55.0,15.25,21.8,0.255,61.935,8.9,9.19,147.15,1.835,56.5,5.0,13.5,2.5,0.145,328.5,74.07,1.31,71.795,0.105,101.55,55.0,6.05,8.4,0.135,54.065,8.0,1.81,31.85,0.185,26.5,1.0,1.5,0.5,False,False,False,False,False,False,False,True,False,False
0.625,3943.0,2080.0,3.405,49.86,1.22,708.3,13.5,12.2,8.0,0.665,22.1,0.9,19.875,450.55,1.63,22.0,3.5,8.0,3.0,0.395,332.0,285.0,1.065,39.05,0.4,92.3,13.5,7.6,3.3,0.365,4.9,0.9,2.725,57.25,0.41,17.0,1.5,5.0,0.0,False,False,False,False,False,False,False,True,False,False
0.885,2457.0,769.0,8.205,88.795,1.3,654.9,77.35,11.05,19.3,0.3,234.8,32.35,8.445,253.345,1.87,39.0,4.5,12.0,2.0,0.265,21.0,466.08,2.295,19.075,0.04,76.1,48.35,0.75,0.4,0.07,194.2,30.55,2.855,2.715,0.06,8.0,0.5,1.0,1.0,False,False,False,False,False,False,False,True,False,False
1.195,779.595,573.4,4.2,94.52,1.215,958.45,95.55,19.395,402.55,0.535,17.585,1.85,3.96,65.705,2.27,39.0,4.0,9.5,2.5,0.205,689.405,518.6,2.77,78.52,0.485,355.45,45.55,5.395,377.45,0.385,17.315,1.85,3.74,62.295,1.17,31.0,2.0,6.5,0.5,False,False,False,False,False,False,False,True,False,False
0.95,2665.0,762.35,3.65,73.53,1.44,524.0,54.9,16.885,25.6,1.885,48.05,6.55,6.1,230.45,1.05,30.5,4.0,2.0,2.0,0.19,1050.0,308.65,3.12,66.59,0.21,3.8,4.9,3.785,20.4,1.695,36.65,5.15,3.1,83.35,0.07,27.5,2.0,1.0,1.0,False,False,False,False,False,False,False,True,False,False
0.51,1841.5,827.44,10.56,113.97,1.2,950.9,147.22,13.6,70.6,0.45,158.615,24.4,6.495,168.415,2.365,47.0,4.5,13.0,4.0,0.34,1288.5,510.14,8.74,83.0,0.14,60.8,75.52,3.4,56.4,0.32,158.385,24.4,5.865,156.015,0.175,32.0,1.5,2.0,1.0,False,False,False,False,False,False,False,True,False,False
0.885,2536.0,1536.5,5.825,104.525,1.385,639.85,80.5,13.27,6.7,0.32,52.0,7.85,14.145,284.565,1.54,45.0,5.0,6.5,2.5,0.195,469.0,189.5,3.075,45.835,0.235,96.85,30.5,6.68,6.7,0.12,38.7,6.75,3.055,92.935,0.37,17.0,1.0,3.5,0.5,False,False,False,False,False,False,False,True,False,False
0.815,3371.5,1594.5,5.04,83.97,1.245,731.7,-95.0,12.1,10.35,1.0,105.55,12.95,11.255,296.0,1.385,34.5,4.0,2.5,2.5,0.365,128.5,34.5,3.19,74.96,0.345,167.7,145.0,7.1,0.95,0.82,94.45,12.05,0.455,1.0,0.185,30.5,2.0,0.5,0.5,False,False,False,False,False,False,False,True,False,False
1.01,1635.0,747.85,1.535,47.28,1.57,534.85,-54.1,23.4,34.25,1.94,44.115,8.35,5.6,142.0,0.965,20.5,3.5,1.5,1.5,0.25,20.0,294.15,1.005,40.34,0.34,14.65,113.9,10.3,11.75,1.64,40.585,3.35,2.6,5.1,0.015,17.5,1.5,0.5,0.5,False,False,False,False,False,False,False,True,False,False
0.93,2655.94,1181.155,10.03,145.905,1.47,833.5,25.0,14.46,27.35,0.21,15.52,1.65,11.645,324.9,1.665,60.0,5.5,8.0,3.0,0.09,2026.06,946.845,3.52,54.685,0.02,173.5,25.0,0.36,21.65,0.07,7.18,0.65,9.355,265.6,0.335,20.0,0.5,4.0,1.0,False,False,False,False,False,False,False,True,False,False
0.745,3185.0,1581.29,15.65,151.695,1.31,847.55,141.37,9.55,13.0,0.185,194.4,29.4,14.55,358.865,2.37,62.5,5.5,10.5,2.5,0.105,55.0,243.71,3.65,45.275,0.03,42.55,81.37,0.65,1.2,0.055,122.6,19.4,2.19,34.435,0.17,16.5,0.5,0.5,0.5,False,False,False,False,False,False,False,True,False,False
1.645,1340.25,1102.35,7.125,147.915,1.445,802.2,172.65,21.92,49.5,0.15,8.625,0.65,12.28,105.95,1.955,61.0,5.5,10.0,2.0,0.555,882.75,715.65,2.195,21.015,0.115,206.2,122.65,3.82,37.5,0.01,8.175,0.65,4.52,85.05,0.705,8.0,0.5,7.0,1.0,False,False,False,False,False,False,False,True,False,False
0.69,3097.5,1717.365,7.85,79.15,1.295,785.2,48.0,10.035,18.75,0.33,84.85,11.75,17.14,402.7,1.625,35.5,4.5,8.5,3.5,0.05,1917.5,1024.635,0.72,13.76,0.045,121.2,48.0,0.835,11.45,0.06,31.15,5.15,9.76,287.4,0.025,5.5,0.5,3.5,1.5,False,False,False,False,False,False,False,True,False,False
1.08,975.095,479.355,4.06,68.88,1.065,1073.8,121.05,16.115,395.5,0.565,12.285,1.3,10.025,35.69,2.745,29.5,3.5,15.5,2.5,0.32,884.905,424.555,2.63,52.88,0.335,240.1,20.05,2.115,384.5,0.355,12.015,1.3,9.805,32.28,0.695,21.5,1.5,0.5,0.5,False,False,False,False,False,False,False,True,False,False
0.695,3457.5,1876.85,11.565,98.57,1.245,680.1,84.9,10.795,25.55,1.855,86.15,12.0,16.145,387.35,1.59,39.5,4.0,4.5,2.5,0.065,1842.5,1423.15,11.035,91.63,0.015,159.9,25.1,2.305,20.45,1.725,1.45,0.3,13.145,240.25,0.61,36.5,2.0,3.5,1.5,False,False,False,False,False,False,False,True,False,False
0.905,3800.0,1835.55,14.84,177.005,1.445,717.0,127.65,14.15,9.1,0.155,41.35,5.15,15.23,402.725,1.74,71.5,6.0,6.5,3.5,0.275,300.0,206.55,6.61,18.075,0.145,153.0,77.65,5.05,0.3,0.025,30.25,4.25,4.43,107.725,0.54,6.5,0.0,3.5,0.5,False,False,False,False,False,False,False,True,False,False
1.2,2575.59,1534.085,6.715,65.695,1.145,968.0,222.4,13.15,2.4,0.365,69.005,8.65,19.605,300.3,2.66,29.5,4.0,11.5,3.5,0.61,2336.41,1361.915,3.505,30.245,0.155,283.1,126.4,3.75,2.4,0.115,68.995,8.65,16.395,290.1,0.5,12.5,1.0,5.5,2.5,False,False,False,False,False,False,False,True,False,False
1.1,2653.0,1256.0,8.195,126.13,1.4,623.65,25.0,13.92,19.25,0.325,34.0,4.1,11.435,293.645,1.79,51.5,5.0,8.5,2.5,0.49,907.0,679.0,3.655,78.25,0.08,34.35,5.0,3.28,10.65,0.195,12.1,1.5,7.165,131.555,0.25,29.5,1.0,4.5,1.5,False,False,False,False,False,False,False,True,False,False
0.445,3665.0,2201.5,12.465,110.155,1.19,833.2,141.8,10.32,4.5,0.415,147.5,10.65,38.28,461.29,2.05,45.5,4.5,11.5,4.0,0.185,1035.0,518.5,10.135,82.065,0.08,46.8,8.2,1.78,1.9,0.285,0.5,10.65,11.92,102.29,0.15,31.5,1.5,2.5,0.0,False,False,False,False,False,False,False,True,False,False
1.16,2592.0,919.295,8.38,176.61,1.55,616.65,80.0,20.95,10.15,0.155,12.185,1.25,10.94,231.34,1.58,71.5,6.0,9.0,3.0,0.13,755.0,374.705,1.37,32.37,0.09,86.65,30.0,0.35,3.25,0.035,4.315,0.35,0.06,52.34,0.44,11.5,0.0,6.0,0.0,False,False,False,False,False,False,False,True,False,False
0.775,1186.41,717.1,2.305,59.845,1.465,774.54,16.21,24.6,46.25,0.505,1.9,2.5,4.965,73.45,1.765,27.0,4.0,9.0,4.0,0.485,468.59,324.9,0.235,27.775,0.445,225.04,184.21,9.1,23.75,0.205,1.63,2.5,3.235,63.45,0.815,11.0,1.0,7.0,2.0,False,False,False,False,False,False,False,True,False,False
0.655,2134.0,694.15,4.295,85.545,1.355,769.75,60.85,18.835,66.1,0.48,5.815,0.7,4.915,163.1,1.655,36.5,4.5,9.0,4.0,0.485,1581.0,376.85,2.475,54.575,0.295,241.95,10.85,1.835,60.9,0.29,5.585,0.7,4.285,150.7,0.535,21.5,1.5,6.0,1.0,False,False,False,False,False,False,False,True,False,False
0.62,3830.0,1988.55,12.995,121.48,1.31,764.0,112.65,9.87,8.7,0.325,46.75,6.0,19.13,467.825,1.91,50.0,5.0,7.0,4.0,0.01,270.0,53.55,8.455,73.6,0.01,106.0,92.65,0.77,0.1,0.195,24.85,3.4,0.53,42.625,0.37,28.0,1.0,3.0,0.0,False,False,False,False,False,False,False,True,False,False
0.57,4282.5,2314.25,11.0,105.415,1.24,673.8,52.5,9.765,13.8,0.515,205.5,27.95,23.05,356.69,1.985,43.5,4.5,9.5,4.5,0.03,1542.5,1380.75,8.3,78.435,0.06,96.2,7.5,0.235,9.3,0.385,31.5,9.75,12.35,65.89,0.375,30.5,1.5,3.5,1.5,False,False,False,False,False,False,False,True,False,False
0.59,4161.5,2554.0,15.235,123.025,1.215,799.65,67.0,7.795,8.45,0.29,83.9,11.75,21.545,488.55,2.015,51.0,5.0,8.0,3.5,0.04,1138.5,746.0,7.365,67.175,0.045,40.35,43.0,0.695,3.35,0.16,3.7,0.55,7.745,139.05,0.185,25.0,1.0,0.0,0.5,False,False,False,False,False,False,False,True,False,False
0.58,3297.5,2146.5,6.65,51.47,1.2,651.4,57.0,8.005,6.65,0.47,62.2,5.95,21.4,393.1,1.645,23.5,4.0,5.5,4.0,0.04,352.5,16.5,0.54,0.53,0.02,1.4,7.0,0.775,1.75,0.02,31.5,1.95,1.4,53.6,0.015,0.5,0.0,0.5,1.0,False,False,False,False,False,False,False,True,False,False
1.21,1679.0,684.275,4.46,82.0,1.175,1108.0,189.0,17.495,900.0,0.505,8.965,7.0,3.98,146.635,2.555,35.0,4.0,10.0,2.0,0.12,1594.0,630.725,2.76,63.0,0.455,573.0,139.0,4.895,900.0,0.315,8.935,5.0,3.72,143.365,1.425,26.0,2.0,7.0,1.0,False,False,False,False,False,False,False,True,False,False
0.645,1928.91,1097.1,5.57,99.665,1.295,794.29,125.21,16.95,39.7,0.44,7.285,0.6,9.44,151.44,1.91,42.0,4.5,9.5,4.5,0.355,1211.09,704.9,3.5,67.595,0.275,205.29,75.21,1.45,30.3,0.27,7.015,0.6,7.71,141.44,0.67,26.0,1.5,6.5,1.5,False,False,False,False,False,False,False,True,False,False
0.75,1397.5,573.215,3.83,36.165,1.24,713.3,29.9,11.15,38.1,1.985,100.35,14.3,5.19,131.2,1.315,16.5,3.0,6.5,1.5,0.01,217.5,119.515,3.3,29.225,0.01,193.1,29.9,1.95,7.9,1.595,15.65,2.6,2.19,15.9,0.335,13.5,1.0,5.5,0.5,False,False,False,False,False,False,False,True,False,False
1.055,1689.5,1094.5,5.145,95.96,1.55,545.9,51.35,20.9,41.5,0.695,78.9,10.7,9.7,144.505,1.09,40.0,4.5,2.0,2.0,0.035,533.5,723.5,4.175,72.97,0.01,50.1,1.35,2.8,29.5,0.535,62.1,9.4,7.1,46.495,0.16,29.0,1.5,1.0,1.0,False,False,False,False,False,False,False,True,False,False
0.705,2379.0,1110.85,4.715,32.935,1.195,639.1,64.9,9.9,29.5,2.0,92.35,14.8,9.595,260.2,1.43,15.0,3.0,5.0,1.5,0.055,764.0,657.15,4.185,25.995,0.035,118.9,5.1,3.2,16.5,1.58,7.65,3.1,6.595,113.1,0.45,12.0,1.0,4.0,0.5,False,False,False,False,False,False,False,True,False,False
0.84,2068.5,613.92,6.775,123.155,1.385,788.9,155.575,18.4,20.4,0.215,34.475,4.35,12.345,170.5,2.03,51.0,5.0,15.0,4.0,0.13,807.5,108.8,0.535,4.445,0.025,80.3,34.575,2.1,1.6,0.015,32.125,4.35,5.145,119.87,0.07,1.0,0.0,1.0,0.0,False,False,False,False,False,False,False,True,False,False
0.855,1220.5,707.725,6.685,96.495,1.305,887.8,95.075,14.85,24.5,0.295,59.175,8.45,12.435,82.965,1.875,41.0,4.5,14.0,3.0,0.115,40.5,14.995,0.445,31.105,0.055,18.6,95.075,5.65,5.7,0.095,56.825,8.45,5.055,32.335,0.225,11.0,0.5,2.0,1.0,False,False,False,False,False,False,False,True,False,False
0.96,1518.0,748.0,4.19,108.145,1.57,721.9,71.48,27.845,32.8,0.26,10.22,5.4,6.775,83.26,1.72,45.0,5.0,9.0,3.0,0.46,560.0,254.0,0.6,29.185,0.41,219.0,123.48,11.395,12.2,0.06,8.18,2.6,1.235,56.94,0.83,11.0,1.0,7.0,1.0,False,False,False,False,False,False,False,True,False,False
0.595,3131.5,1816.5,9.935,81.135,1.225,782.15,42.0,8.0,11.8,0.345,76.0,10.6,15.27,371.4,2.015,36.0,4.5,9.0,2.5,0.045,108.5,8.5,2.065,25.285,0.055,22.85,18.0,0.9,0.0,0.105,4.2,0.6,1.47,21.9,0.185,10.0,0.5,1.0,0.5,False,False,False,False,False,False,False,True,False,False
0.475,2100.5,1027.0,3.32,43.985,1.03,920.15,-22.52,10.725,28.15,1.07,101.02,16.5,8.625,161.66,2.06,19.0,3.0,9.0,3.0,0.025,1142.5,533.0,1.47,34.975,0.13,20.75,217.48,5.725,16.85,0.75,98.98,8.5,3.085,135.34,0.49,15.0,1.0,7.0,1.0,False,False,False,False,False,False,False,True,False,False
0.505,1048.91,657.1,1.905,28.185,1.19,868.64,-14.79,14.735,47.4,0.865,78.135,11.2,5.34,68.8,1.945,14.0,3.0,9.0,4.0,0.215,331.09,264.9,0.165,3.885,0.17,130.94,215.21,0.765,22.6,0.155,77.865,11.2,3.61,58.8,0.635,2.0,0.0,7.0,2.0,False,False,False,False,False,False,False,True,False,False
1.415,697.59,271.585,2.09,29.22,1.265,873.45,200.75,20.3,35.5,0.855,70.505,10.05,2.905,54.105,2.045,14.0,3.0,9.0,1.0,0.395,458.41,99.415,1.12,6.23,0.275,377.65,148.05,3.4,35.5,0.375,70.495,10.05,0.305,43.905,1.115,3.0,0.0,8.0,0.0,False,False,False,False,False,False,False,True,False,False
0.995,945.44,478.515,9.895,164.095,1.425,938.1,95.075,17.66,33.9,0.17,5.345,0.5,9.89,54.965,2.05,66.0,5.5,14.0,3.0,0.025,315.56,244.205,3.655,36.495,0.065,68.9,95.075,2.84,15.1,0.03,2.995,0.5,7.6,4.335,0.05,14.0,0.5,2.0,1.0,False,False,False,False,False,False,False,True,False,False
1.265,1094.5,353.9,0.915,31.045,1.785,457.3,50.53,34.58,76.5,0.995,121.75,18.25,2.465,87.455,0.875,15.0,3.5,1.0,1.0,0.245,61.5,17.1,0.055,8.055,0.245,38.5,2.17,10.88,5.5,0.235,19.25,1.85,0.135,10.555,0.055,4.0,0.5,0.0,0.0,False,False,False,False,False,False,False,True,False,False
0.88,1149.5,447.15,6.835,117.675,1.27,800.5,50.85,17.1,78.45,0.45,23.165,2.8,2.45,87.245,2.115,48.0,4.5,14.0,3.0,0.71,596.5,129.85,5.015,86.705,0.21,211.2,20.85,0.1,48.55,0.32,22.935,2.8,1.82,74.845,0.075,33.0,1.5,1.0,2.0,False,False,False,False,False,False,False,True,False,False
0.395,2868.5,1447.25,3.825,50.35,1.165,774.25,126.8,12.85,4.15,0.51,103.95,0.0,41.0,346.65,1.955,23.0,3.5,14.0,4.0,0.135,238.5,235.75,1.495,22.26,0.055,12.15,6.8,0.75,1.55,0.19,44.05,0.0,9.2,12.35,0.055,9.0,0.5,0.0,0.0,False,False,False,False,False,False,False,True,False,False
1.255,1213.67,246.465,4.28,64.415,1.095,980.3,11.0,16.5,136.05,0.635,40.815,1.7,1.81,114.565,2.41,28.0,3.5,14.0,3.0,0.455,1136.33,183.315,3.03,50.405,0.345,422.0,18.0,0.8,103.95,0.405,40.785,1.7,1.45,111.775,0.63,21.0,1.5,1.0,0.0,False,False,False,False,False,False,False,True,False,False
0.62,3014.0,1767.0,8.385,57.27,1.16,748.0,67.5,6.845,12.6,0.445,85.45,12.9,15.5,363.5,1.87,27.0,4.0,9.0,2.5,0.07,9.0,41.0,0.515,1.42,0.01,11.3,43.5,0.255,0.8,0.005,5.25,1.7,1.7,14.0,0.04,1.0,0.0,1.0,0.5,False,False,False,False,False,False,False,True,False,False
0.64,3958.5,2311.0,9.56,77.315,1.225,710.8,103.5,7.995,9.1,0.345,114.35,15.95,26.6,483.95,2.035,35.0,4.5,8.0,4.0,0.05,953.5,585.0,0.66,18.625,0.075,25.9,7.5,1.405,4.3,0.095,23.65,1.35,9.4,106.45,0.125,7.0,0.5,2.0,2.0,False,False,False,False,False,False,False,True,False,False
0.485,1451.5,373.54,4.565,72.895,1.25,785.0,50.35,16.35,79.55,0.5,40.915,1.7,1.945,119.37,1.985,32.0,4.0,14.0,4.0,0.315,898.5,56.24,2.745,41.925,0.19,226.7,21.35,0.65,47.45,0.27,40.685,1.7,1.315,106.97,0.205,17.0,1.0,1.0,1.0,False,False,False,False,False,False,False,True,False,False
1.195,1669.5,862.36,4.915,132.465,1.67,686.05,69.075,29.87,19.7,0.2,10.375,1.4,12.75,95.415,1.495,54.0,5.5,9.0,3.0,0.225,408.5,139.64,1.325,4.865,0.31,183.15,121.075,9.37,0.9,0.0,8.025,1.4,4.74,44.785,0.605,2.0,0.5,7.0,1.0,False,False,False,False,False,False,False,True,False,False
0.635,3670.0,1933.55,16.725,150.75,1.29,837.5,132.65,9.0,10.3,0.185,71.7,9.7,18.2,451.875,2.24,62.0,5.5,10.0,3.0,0.005,430.0,108.55,4.725,44.33,0.01,32.5,72.65,0.1,1.5,0.055,0.1,0.3,1.46,58.575,0.04,16.0,0.5,0.0,1.0,False,False,False,False,False,False,False,True,False,False
0.665,3122.5,1775.5,10.45,82.555,1.215,770.85,85.5,7.745,12.6,0.34,81.25,12.3,16.97,385.4,2.055,37.0,4.5,10.0,2.0,0.025,117.5,49.5,1.55,23.865,0.065,34.15,25.5,1.155,0.8,0.1,9.45,2.3,0.23,7.9,0.145,9.0,0.5,0.0,0.0,False,False,False,False,False,False,False,True,False,False
1.36,973.425,359.825,1.825,43.42,1.185,830.05,192.2,19.35,23.0,1.905,42.41,5.85,4.145,80.91,1.97,19.0,3.0,9.0,1.0,0.6,641.575,93.875,1.295,36.48,0.045,309.85,132.4,6.25,23.0,1.675,42.29,5.85,1.145,66.19,0.99,16.0,1.0,8.0,0.0,False,False,False,False,False,False,False,True,False,False
1.0,2783.0,1286.33,14.9,152.42,1.34,810.55,174.22,10.25,16.55,0.18,373.0,55.85,11.83,287.53,2.235,63.0,5.5,11.0,2.0,0.15,347.0,51.25,4.4,44.55,0.0,79.55,48.52,0.05,2.35,0.05,56.0,7.05,0.53,36.9,0.305,16.0,0.5,0.0,1.0,False,False,False,False,False,False,False,True,False,False
0.58,2609.0,618.21,4.305,48.35,1.22,578.2,37.0,10.9,21.4,0.635,138.8,19.75,8.145,273.43,1.71,22.0,3.5,13.0,3.0,0.04,131.0,315.29,1.605,21.37,0.04,0.6,8.0,0.9,1.7,0.265,98.2,17.95,2.555,17.37,0.1,9.0,0.5,0.0,0.0,False,False,False,False,False,False,False,True,False,False
1.535,514.5,177.545,1.785,75.955,1.535,1028.35,186.745,41.835,950.0,0.53,17.965,8.65,1.175,35.505,2.385,32.0,4.0,9.0,1.0,0.205,429.5,123.995,0.085,56.955,0.815,652.65,141.255,29.235,850.0,0.29,17.935,3.35,0.915,32.235,1.595,23.0,2.0,8.0,0.0,False,False,False,False,False,False,False,True,False,False
1.65,911.67,320.075,6.55,109.195,1.115,995.8,11.5,17.25,134.95,0.585,23.065,2.8,2.315,82.44,2.54,44.0,4.0,14.0,2.0,0.06,834.33,256.925,5.3,95.185,0.365,406.5,18.5,0.05,105.05,0.455,23.035,2.8,1.955,79.65,0.5,37.0,2.0,1.0,1.0,False,False,False,False,False,False,False,True,False,False
0.725,2110.0,1139.3,5.35,43.88,1.265,741.55,-55.85,10.535,20.65,0.705,278.5,41.55,11.045,214.05,1.605,20.5,3.5,6.5,2.0,0.005,730.0,217.3,3.61,19.58,0.095,3.85,174.15,3.435,4.15,0.315,122.5,19.15,2.095,86.45,0.295,8.5,0.5,4.5,0.0,False,False,False,False,False,False,False,True,False,False
0.395,1515.5,310.11,3.865,50.345,1.16,795.25,50.35,14.4,73.35,0.57,20.415,0.9,3.11,134.23,2.0,23.0,3.5,14.0,4.0,0.225,962.5,7.19,2.045,19.375,0.1,216.45,21.35,2.6,53.65,0.2,20.185,0.9,2.48,121.83,0.19,8.0,0.5,1.0,1.0,False,False,False,False,False,False,False,True,False,False
1.265,1094.5,353.9,0.915,31.045,1.785,457.3,50.53,34.58,76.5,0.995,121.75,18.25,2.465,87.455,0.875,15.0,3.5,1.0,1.0,0.245,61.5,17.1,0.055,8.055,0.245,38.5,2.17,10.88,5.5,0.235,19.25,1.85,0.135,10.555,0.055,4.0,0.5,0.0,0.0,False,False,False,False,False,False,False,True,False,False
0.355,1646.5,625.4,2.26,28.975,1.12,794.65,58.35,13.5,75.05,0.835,118.615,18.85,5.665,151.6,1.9,14.0,3.0,14.0,4.0,0.185,1093.5,308.1,0.44,1.995,0.06,217.05,13.35,3.5,51.95,0.065,118.385,18.85,5.035,139.2,0.29,1.0,0.0,1.0,1.0,False,False,False,False,False,False,False,True,False,False
1.71,600.09,242.4,2.37,60.46,1.575,827.05,197.845,36.4,45.5,0.42,29.105,23.9,2.775,39.7,1.99,27.0,4.0,9.0,1.0,0.1,360.91,70.23,0.84,25.01,0.585,424.05,150.955,19.5,45.5,0.06,29.095,23.9,0.435,29.5,1.17,10.0,1.0,8.0,0.0,False,False,False,False,False,False,False,True,False,False
0.6,1677.0,696.46,5.845,72.32,1.23,762.9,53.0,12.45,17.55,0.35,45.3,2.8,16.645,144.23,1.985,32.0,4.0,14.0,3.0,0.02,801.0,393.54,0.065,2.6,0.03,184.1,24.0,0.65,2.15,0.02,4.7,1.0,11.055,111.83,0.175,1.0,0.0,1.0,0.0,False,False,False,False,False,False,False,True,False,False
1.03,1462.5,705.075,5.33,41.23,0.945,1213.2,223.15,9.85,908.25,0.605,200.515,36.35,6.7,151.885,2.94,19.0,3.0,14.0,1.5,0.3,1377.5,651.525,3.63,22.23,0.225,467.8,104.85,2.75,891.75,0.215,200.485,24.35,6.44,148.615,1.04,10.0,1.0,3.0,0.5,False,False,False,False,False,False,False,True,False,False
